timestamp,leader_x,leader_y,leader_velocity,leader_acceleration,leader_curvature,follower_x,follower_y,follower_velocity,follower_acceleration,desired_distance,actual_distance,distance_error,z1,z2,z3,z4,alpha,s,invGam1,invGam2,invGam3,invGam4,inP1_pos_err,inP1_vel_err,inP1_geom_vel,inP1_yaw_rate,inP2_pos_err,inP2_vel_err,inP2_geom_vel,inP2_yaw_rate,commanded_accel,commanded_velocity,commanded_angular
3487541363.975938,6.324671,1.435323,0.930000,1.100000,0.063245,4.283799,0.076824,0.794382,-0.419244,1.448596,2.451669,1.003073,0.639685,1.319097,-0.141877,0.596859,0.091361,0.066219,4.280755,-0.020233,-0.043583,0.690538,0.639685,-0.086831,-0.058016,0.002720,1.319097,0.581426,0.062035,0.002787,2.090163,1.000000,1.335460
3487541364.016090,6.324671,1.435323,0.930000,1.100000,0.063245,4.299562,0.076638,0.766785,-1.633584,1.441696,2.438666,0.996970,0.630357,1.314914,-0.114189,0.597047,0.090928,0.065591,4.278421,-0.006048,-0.046002,0.693693,0.630357,-0.059504,-0.057755,0.002694,1.314914,0.584212,0.061729,0.002761,2.194906,1.000000,1.338419
3487541364.056279,6.324671,1.435323,0.930000,1.100000,0.063245,4.314841,0.076678,0.735039,-1.549372,1.433760,2.425970,0.992211,0.622548,1.301435,-0.081933,0.593140,0.090430,0.064872,4.273843,0.035480,-0.053190,0.697049,0.622548,-0.028033,-0.057454,0.002665,1.301435,0.583318,0.061377,0.002731,2.375846,1.000000,1.329744
3487541364.095984,6.324671,1.435323,0.930000,1.100000,0.063245,4.329488,0.076902,0.702273,-1.603702,1.425568,2.413724,0.988155,0.615930,1.279225,-0.048184,0.585672,0.089917,0.064134,4.266488,0.102992,-0.064999,0.700110,0.615930,0.004601,-0.057143,0.002635,1.279225,0.578980,0.061013,0.002700,2.612872,1.000000,1.308764
3487541364.136055,6.324671,1.435323,0.930000,1.100000,0.063245,4.350289,0.077677,0.681652,-0.400346,1.420413,2.396119,0.975706,0.601750,1.233955,-0.024933,0.566834,0.089593,0.063672,4.250732,0.237449,-0.088617,0.700168,0.601750,0.025883,-0.056948,0.002616,1.233955,0.562329,0.060785,0.002680,2.878543,1.000000,1.251333
3487541364.176044,6.324671,1.435323,0.930000,1.100000,0.063245,4.363501,0.078596,0.654882,-0.994942,1.413720,2.384722,0.971001,0.597124,1.199565,0.004004,0.555273,0.089173,0.063075,4.235169,0.339939,-0.106846,0.701052,0.597124,0.053438,-0.056694,0.002591,1.199565,0.553423,0.060488,0.002655,3.143479,1.000000,1.209474
3487541364.218328,6.324671,1.435323,0.930000,1.100000,0.063245,4.369960,0.079136,0.639768,-0.658266,1.409942,2.379104,0.969162,0.595760,1.181469,0.020314,0.549854,0.088936,0.062739,4.225852,0.394033,-0.116549,0.701458,0.595760,0.069071,-0.056550,0.002577,1.181469,0.549485,0.060321,0.002641,3.288260,1.000000,1.187162
3487541364.259008,6.324671,1.435323,0.930000,1.100000,0.063245,4.382680,0.080419,0.629445,-0.481560,1.407361,2.367930,0.960569,0.589367,1.143782,0.033655,0.535582,0.088774,0.062510,4.205548,0.504006,-0.136119,0.699321,0.589367,0.081006,-0.056452,0.002568,1.143782,0.536457,0.060206,0.002631,3.471192,1.000000,1.135054
3487541364.296035,6.398420,1.567151,0.810000,-1.200000,1.255129,4.395166,0.082003,0.620025,-0.514489,1.405006,2.493731,1.088725,1.255517,0.773366,0.277946,0.057551,1.054945,0.818454,9.817544,1.444485,-1.208962,0.541525,1.255517,0.187165,-0.298565,0.515709,0.773366,0.270166,0.758804,0.653000,19.842116,1.000000,-0.677040
3487541364.336277,6.398420,1.567151,0.810000,-1.200000,1.255129,4.407397,0.083965,0.633231,1.511904,1.408308,2.482743,1.074435,1.248322,0.731565,0.289813,0.039054,1.055952,0.821327,9.379637,1.640152,-1.202977,0.510490,1.248322,0.176695,-0.298441,0.517519,0.731565,0.271474,0.759609,0.655293,19.386811,1.000000,-0.743474
3487541364.375932,6.398420,1.567151,0.810000,-1.200000,1.255129,4.419748,0.086114,0.646408,0.831620,1.411602,2.471561,1.059959,1.241622,0.691730,0.301596,0.021118,1.056952,0.824195,8.984040,1.807950,-1.196198,0.481894,1.241622,0.166633,-0.298316,0.519326,0.691730,0.273028,0.760410,0.657581,18.945277,1.000000,-0.800692
3487541364.418859,6.398420,1.567151,0.810000,-1.200000,1.255129,4.432364,0.088904,0.671184,1.217642,1.417796,2.459795,1.042000,1.231590,0.663242,0.304855,-0.005902,1.058824,0.829592,8.762909,1.902724,-1.189831,0.463403,1.231590,0.144202,-0.298081,0.522727,0.663242,0.262875,0.761908,0.661887,18.495727,1.000000,-0.815294
3487541364.455960,6.398420,1.567151,0.810000,-1.200000,1.255129,4.445409,0.091895,0.681523,0.529114,1.420381,2.447577,1.027196,1.219728,0.649500,0.306465,-0.017195,1.059602,0.831846,8.672020,1.940719,-1.187059,0.455798,1.219728,0.134931,-0.297983,0.524147,0.649500,0.258874,0.762531,0.663685,18.239719,1.000000,-0.812430
3487541364.497675,6.398420,1.567151,0.810000,-1.200000,1.255129,4.445374,0.155236,0.691296,0.932115,1.422824,2.409958,0.987134,1.222137,0.570829,0.310591,-0.028594,1.060335,0.833977,8.531816,1.996586,-1.183382,0.444885,1.222137,0.126800,-0.297890,0.525490,0.570829,0.257026,0.763117,0.665385,17.955736,1.000000,-0.861826
3487541364.537105,6.398420,1.567151,0.810000,-1.200000,1.255129,4.458877,0.158374,0.691646,0.034961,1.422911,2.397182,0.974271,1.205813,0.579812,0.304678,-0.027226,1.060361,0.834053,8.662620,1.947058,-1.185681,0.453818,1.205813,0.125097,-0.297886,0.525538,0.579812,0.252540,0.763138,0.665446,17.903402,1.000000,-0.821904
3487541364.576315,6.398420,1.567151,0.810000,-1.200000,1.255129,4.472621,0.161417,0.710614,0.972940,1.427653,2.384280,0.956627,1.186297,0.593398,0.290371,-0.042694,1.061778,0.838192,8.891554,1.863474,-1.187294,0.466837,1.186297,0.104222,-0.297705,0.528146,0.593398,0.232753,0.764271,0.668749,17.733604,1.000000,-0.751163
3487541364.615958,6.398420,1.567151,0.810000,-1.200000,1.255129,4.479640,0.162900,0.719714,0.293145,1.429929,2.377738,0.947810,1.176123,0.602345,0.282184,-0.049649,1.062456,0.840179,9.030335,1.811080,-1.188442,0.474913,1.176123,0.093976,-0.297618,0.529398,0.602345,0.222337,0.764813,0.670334,17.655210,1.000000,-0.711675
3487541364.655950,6.398420,1.567151,0.810000,-1.200000,1.255129,4.493802,0.165725,0.703143,-1.638516,1.425786,2.364650,0.938864,1.158015,0.629709,0.273495,-0.029302,1.061221,0.836562,9.329880,1.683851,-1.194642,0.497091,1.158015,0.107833,-0.297776,0.527118,0.629709,0.224454,0.763826,0.667448,17.798287,1.000000,-0.650149
3487541364.696055,6.398420,1.567151,0.810000,-1.200000,1.255129,4.507662,0.168152,0.683899,-0.703299,1.420975,2.352056,0.931081,1.140426,0.661282,0.264779,-0.005763,1.059780,0.832364,9.677328,1.529530,-1.200944,0.522665,1.140426,0.124467,-0.297960,0.524473,0.661282,0.228135,0.762673,0.664098,17.975510,1.000000,-0.580505
3487541364.736002,6.398420,1.567151,0.810000,-1.200000,1.255129,4.521386,0.170345,0.718900,1.202747,1.429725,2.339728,0.910003,1.119251,0.685842,0.238796,-0.033308,1.062395,0.840002,10.096212,1.356254,-1.201517,0.544314,1.119251,0.087146,-0.297625,0.529286,0.685842,0.192381,0.764764,0.670192,17.656196,1.000000,-0.468755
3487541364.779171,6.398420,1.567151,0.810000,-1.200000,1.255129,4.535611,0.172816,0.738517,1.961716,1.434629,2.326849,0.892220,1.099281,0.714900,0.215873,-0.045159,1.063850,0.844287,10.547571,1.154999,-1.203125,0.569464,1.099281,0.065329,-0.297437,0.531986,0.714900,0.166798,0.765928,0.673612,17.438766,1.000000,-0.361503
3487541364.816219,6.398420,1.567151,0.810000,-1.200000,1.255129,4.542869,0.174275,0.766537,1.446986,1.441634,2.320167,0.878533,1.087938,0.727651,0.197244,-0.067673,1.065915,0.850415,10.811180,1.040852,-1.202194,0.581123,1.087938,0.036178,-0.297166,0.535847,0.727651,0.139901,0.767578,0.678500,17.141595,1.000000,-0.293844
3487541364.856853,6.398420,1.567151,0.810000,-1.200000,1.255129,4.557964,0.176254,0.791545,1.627337,1.447886,2.306918,0.859032,1.068481,0.749850,0.174497,-0.084936,1.067744,0.855890,11.205465,0.858341,-1.201875,0.600621,1.068481,0.009712,-0.296923,0.539297,0.749850,0.111932,0.769040,0.682868,16.783497,1.000000,-0.197504
3487541364.895879,6.536944,1.822324,0.760000,-0.500000,2.126776,4.573662,0.177614,0.805917,0.759274,1.451479,2.561161,1.109682,1.439621,1.045465,0.166181,-0.114725,1.257521,1.055542,20.303678,1.271694,-1.824903,0.576002,1.439621,-0.057928,-0.380279,0.821932,1.045465,0.122738,0.809063,1.495089,41.436381,1.000000,-1.327345
3487541364.936095,6.536944,1.822324,0.760000,-0.500000,2.126776,4.589767,0.178528,0.803692,-1.584126,1.450923,2.548247,1.097324,1.422803,1.058736,0.159186,-0.110598,1.257409,1.055013,20.825615,1.103932,-1.837020,0.592807,1.422803,-0.056137,-0.380295,0.821520,1.058736,0.117338,0.808979,1.494340,41.491454,1.000000,-1.258525
3487541364.977646,6.536944,1.822324,0.760000,-0.500000,2.126776,4.605869,0.179049,0.767663,-3.755302,1.441916,2.535626,1.093711,1.407631,1.074200,0.161253,-0.073825,1.255578,1.046447,21.216079,0.956557,-1.852354,0.610710,1.407631,-0.020195,-0.380556,0.814850,1.074200,0.130420,0.807612,1.482206,41.992601,1.000000,-1.240400
3487541365.016029,6.536944,1.822324,0.760000,-0.500000,2.126776,4.621316,0.179673,0.766153,-0.150939,1.441538,2.523477,1.081938,1.391421,1.095864,0.150297,-0.069130,1.255501,1.046088,22.105952,0.657093,-1.870608,0.638406,1.391421,-0.019116,-0.380567,0.814571,1.095864,0.121451,0.807555,1.481698,42.234315,1.000000,-1.140280
3487541365.056046,6.536944,1.822324,0.760000,-0.500000,2.126776,4.636466,0.180098,0.746549,-0.714463,1.436637,2.511717,1.075080,1.376507,1.128037,0.140087,-0.045512,1.254496,1.041430,23.367408,0.202935,-1.897178,0.679620,1.376507,0.000320,-0.380709,0.810943,1.128037,0.118981,0.806804,1.475100,42.942479,1.000000,-1.029991
3487541365.096613,6.536944,1.822324,0.760000,-0.500000,2.126776,4.643908,0.180167,0.733606,-0.926051,1.433402,2.506045,1.072644,1.369558,1.146328,0.135337,-0.030363,1.253828,1.038355,24.104313,-0.074035,-1.911517,0.703516,1.369558,0.013332,-0.380803,0.808549,1.146328,0.119132,0.806306,1.470744,43.381887,1.000000,-0.968853
3487541365.136449,6.536944,1.822324,0.760000,-0.500000,2.126776,4.658707,0.180083,0.748401,0.234114,1.437100,2.494941,1.057840,1.354688,1.180222,0.113747,-0.038568,1.254591,1.041870,25.838893,-0.717771,-1.934039,0.749839,1.354688,-0.001285,-0.380695,0.811286,1.180222,0.096114,0.806875,1.475723,43.541920,1.000000,-0.781685
3487541365.175866,6.536944,1.822324,0.760000,-0.500000,2.126776,4.673639,0.179633,0.753605,1.029241,1.438401,2.484017,1.045616,1.341052,1.217243,0.093937,-0.036737,1.254858,1.043106,27.790628,-1.491223,-1.955761,0.801161,1.341052,-0.005732,-0.380658,0.812248,1.217243,0.077873,0.807075,1.477474,43.765474,1.000000,-0.587766
3487541365.216311,6.536944,1.822324,0.760000,-0.500000,2.126776,4.691609,0.179534,0.761965,0.836018,1.440491,2.470632,1.030141,1.325810,1.260942,0.069377,-0.035810,1.255287,1.045093,30.366246,-2.573184,-1.975644,0.864108,1.325810,-0.012514,-0.380597,0.813795,1.260942,0.054841,0.807395,1.480288,43.762089,1.000000,-0.336667
3487541365.255824,6.536944,1.822324,0.760000,-0.500000,2.126776,4.703196,0.180036,0.785768,1.891592,1.446442,2.461654,1.015212,1.315988,1.287063,0.046542,-0.051847,1.256501,1.050751,32.250867,-3.384808,-1.982837,0.903252,1.315988,-0.034918,-0.380425,0.818201,1.287063,0.028234,0.808301,1.488303,43.208667,1.000000,-0.145732
3487541365.295996,6.593705,1.956298,0.840000,0.800000,0.164352,4.726283,0.177434,0.802541,1.677214,1.450635,2.579074,1.128439,0.592737,1.924742,-0.541975,0.721969,0.234045,0.170536,5.135664,-0.707637,0.058613,0.687790,0.592737,-0.359763,-0.178482,0.007197,1.924742,0.576594,0.081357,0.022416,-1.526653,0.969467,1.795385
3487541365.335888,6.593705,1.956298,0.840000,0.800000,0.164352,4.734166,0.176550,0.769944,-2.674341,1.442486,2.573983,1.131497,0.593118,1.938998,-0.510307,0.733570,0.232778,0.168651,5.122970,-0.756802,0.067872,0.690745,0.593118,-0.327323,-0.177571,0.007118,1.938998,0.596067,0.080806,0.022169,-1.508041,0.939306,1.828683
3487541365.375922,6.593705,1.956298,0.840000,0.800000,0.164352,4.756877,0.173041,0.749395,0.016330,1.437349,2.560067,1.122718,0.577966,1.965212,-0.490825,0.748084,0.231978,0.167468,5.108748,-0.839804,0.082781,0.691455,0.577966,-0.305691,-0.176996,0.007068,1.965212,0.615204,0.080459,0.022013,-1.730230,0.904702,1.863569
3487541365.416134,6.593705,1.956298,0.840000,0.800000,0.164352,4.771659,0.170607,0.701575,-2.635131,1.425394,2.551184,1.125791,0.571982,1.964146,-0.443127,0.751494,0.230116,0.164731,5.097964,-0.829109,0.082254,0.697401,0.571982,-0.260037,-0.175656,0.006952,1.964146,0.630611,0.079653,0.021653,-1.505092,0.874600,1.892019
3487541365.456486,6.593705,1.956298,0.840000,0.800000,0.164352,4.785487,0.168381,0.641831,-2.874135,1.410458,2.542892,1.132434,0.567625,1.952062,-0.383201,0.751147,0.227788,0.161341,5.088601,-0.779111,0.075106,0.705752,0.567625,-0.203676,-0.173978,0.006809,1.952062,0.645208,0.078648,0.021208,-1.100025,0.852599,1.918281
3487541365.495970,6.593705,1.956298,0.840000,0.800000,0.164352,4.798121,0.166463,0.579407,-3.111239,1.394852,2.535277,1.140425,0.563812,1.930123,-0.320290,0.747845,0.225353,0.157835,5.081363,-0.693194,0.061455,0.715179,0.563812,-0.145085,-0.172220,0.006661,1.930123,0.657367,0.077601,0.020747,-0.575368,0.841092,1.936412
3487541365.538138,6.593705,1.956298,0.840000,0.800000,0.164352,4.809568,0.164867,0.548926,-0.759503,1.387231,2.528313,1.141082,0.554370,1.899732,-0.288736,0.738739,0.224162,0.156137,5.082298,-0.575290,0.041040,0.720818,0.554370,-0.117298,-0.171360,0.006589,1.899732,0.656073,0.077091,0.020524,-0.142569,0.838240,1.923808
3487541365.576027,6.593705,1.956298,0.840000,0.800000,0.164352,4.820454,0.163727,0.545363,-0.356303,1.386341,2.521454,1.135113,0.540764,1.866918,-0.283551,0.725904,0.224023,0.155939,5.086625,-0.449434,0.018511,0.722498,0.540764,-0.115203,-0.171260,0.006581,1.866918,0.644773,0.077031,0.020498,0.154342,0.841327,1.889985
3487541365.616649,6.593705,1.956298,0.840000,0.800000,0.164352,4.831223,0.162843,0.536888,-0.530268,1.384222,2.514522,1.130300,0.529146,1.834860,-0.273298,0.714570,0.223692,0.155469,5.085873,-0.327424,-0.003283,0.724134,0.529146,-0.107975,-0.171020,0.006561,1.834860,0.636140,0.076889,0.020436,0.464674,0.850621,1.858970
3487541365.656006,6.593705,1.956298,0.840000,0.800000,0.164352,4.836533,0.162442,0.529188,-0.443284,1.382297,2.511090,1.128792,0.524398,1.818964,-0.264694,0.709782,0.223391,0.155042,5.083312,-0.266997,-0.014059,0.725169,0.524398,-0.100873,-0.170803,0.006543,1.818964,0.633505,0.076761,0.020380,0.637187,0.863364,1.845253
3487541365.696203,6.593705,1.956298,0.840000,0.800000,0.164352,4.852235,0.161736,0.523662,0.428487,1.380916,2.500633,1.119718,0.508089,1.771153,-0.255820,0.692741,0.223175,0.154736,5.074554,-0.087815,-0.046269,0.725066,0.508089,-0.096153,-0.170647,0.006530,1.771153,0.618941,0.076668,0.020340,1.039172,0.884148,1.791847
3487541365.738235,6.593705,1.956298,0.840000,0.800000,0.164352,4.857452,0.161637,0.521846,-0.204428,1.380462,2.497074,1.116613,0.503048,1.755403,-0.252790,0.687282,0.223104,0.154636,5.069980,-0.029433,-0.056773,0.724737,0.503048,-0.094458,-0.170595,0.006526,1.755403,0.614316,0.076638,0.020326,1.167112,0.907490,1.773815
3487541365.776229,6.593705,1.956298,0.840000,0.800000,0.164352,4.867905,0.161664,0.522941,-0.142064,1.380735,2.489799,1.109064,0.492545,1.724445,-0.251201,0.675620,0.223147,0.154696,5.059746,0.083926,-0.077181,0.723071,0.492545,-0.095458,-0.170626,0.006529,1.724445,0.603278,0.076656,0.020334,1.382365,0.935137,1.735258
3487541365.816031,6.593705,1.956298,0.840000,0.800000,0.164352,4.878364,0.161950,0.524508,0.124822,1.381127,2.482353,1.101227,0.482625,1.693488,-0.249826,0.663941,0.223208,0.154783,5.046588,0.195794,-0.097302,0.720816,0.482625,-0.096659,-0.170671,0.006532,1.693488,0.592169,0.076683,0.020346,1.585990,0.966857,1.695894
3487541365.855946,6.593705,1.956298,0.840000,0.800000,0.164352,4.898005,0.125240,0.530883,0.455701,1.382721,2.495630,1.112910,0.464620,1.679429,-0.250561,0.643465,0.223458,0.155136,5.018963,0.379318,-0.130230,0.715432,0.464620,-0.101738,-0.170851,0.006547,1.679429,0.571941,0.076789,0.020392,1.887505,1.000000,1.654368
3487541365.895914,6.627636,2.232519,0.750000,-0.900000,0.894307,4.903362,0.125615,0.545547,1.038347,1.386387,2.722529,1.336142,0.993906,1.859763,-0.161133,0.283386,0.892077,0.662940,15.828686,1.382690,-0.674873,0.665094,0.993906,0.119422,-0.519792,0.084844,1.859763,0.052486,0.385414,0.436484,14.518341,1.000000,1.360644
3487541365.936372,6.627636,2.232519,0.750000,-0.900000,0.894307,4.919709,0.127299,0.557132,0.785157,1.389283,2.710898,1.321615,0.981952,1.809153,-0.150778,0.262905,0.893096,0.665195,15.324315,1.879677,-0.751216,0.633046,0.981952,0.110269,-0.520150,0.085133,1.809153,0.047383,0.386091,0.437969,15.109858,1.000000,1.203239
3487541365.976051,6.627636,2.232519,0.750000,-0.900000,0.894307,4.930825,0.128913,0.566250,0.103243,1.391562,2.702652,1.311090,0.974436,1.776186,-0.144403,0.248391,0.893897,0.666972,14.985211,2.178056,-0.795933,0.610481,0.974436,0.103175,-0.520430,0.085360,1.776186,0.043022,0.386622,0.439139,15.389505,1.000000,1.103284
3487541366.016480,6.627636,2.232519,0.750000,-0.900000,0.894307,4.942094,0.130532,0.572576,0.284393,1.393144,2.694328,1.301184,0.968037,1.740965,-0.135376,0.235929,0.894451,0.668205,14.592389,2.481121,-0.840493,0.585195,0.968037,0.099255,-0.520624,0.085518,1.740965,0.042104,0.386990,0.439951,15.700859,1.000000,0.996017
3487541366.055969,6.627636,2.232519,0.750000,-0.900000,0.894307,4.947761,0.131455,0.571404,-0.117268,1.392851,2.690065,1.297214,0.965333,1.723684,-0.128849,0.233685,0.894349,0.667976,14.380102,2.622837,-0.861147,0.572729,0.965333,0.101565,-0.520588,0.085488,1.723684,0.045816,0.386922,0.439800,15.894798,1.000000,0.942860
3487541366.097416,6.627636,2.232519,0.750000,-0.900000,0.894307,4.958986,0.133649,0.585592,1.496733,1.396398,2.681352,1.284954,0.959700,1.687645,-0.122597,0.214378,0.895590,0.670744,13.993633,2.898681,-0.900022,0.544898,0.959700,0.090708,-0.521021,0.085843,1.687645,0.038302,0.387746,0.441622,16.016349,1.000000,0.838664
3487541366.137352,6.627636,2.232519,0.750000,-0.900000,0.894307,4.970401,0.136018,0.585054,0.061237,1.396264,2.672404,1.276140,0.955521,1.652519,-0.109761,0.208635,0.895543,0.670639,13.557493,3.150224,-0.935212,0.517971,0.955521,0.094239,-0.521004,0.085829,1.652519,0.044743,0.387714,0.441553,16.291354,1.000000,0.733903
3487541366.175968,6.627636,2.232519,0.750000,-0.900000,0.894307,4.981792,0.138831,0.585610,-0.179782,1.396402,2.663143,1.266741,0.951998,1.617413,-0.097351,0.202255,0.895592,0.670747,13.125089,3.380497,-0.966621,0.490535,0.951998,0.097026,-0.521021,0.085843,1.617413,0.050431,0.387747,0.441624,16.498610,1.000000,0.631615
3487541366.216014,6.627636,2.232519,0.750000,-0.900000,0.894307,4.993115,0.141778,0.588715,0.977259,1.397179,2.653838,1.256659,0.949704,1.580261,-0.084911,0.193456,0.895863,0.671353,12.671039,3.605467,-0.996302,0.460647,0.949704,0.097984,-0.521116,0.085921,1.580261,0.054586,0.387927,0.442023,16.647670,1.000000,0.525173
3487541366.255960,6.627636,2.232519,0.750000,-0.900000,0.894307,5.004419,0.145008,0.598612,0.873670,1.399653,2.644340,1.244687,0.948153,1.541683,-0.074073,0.178395,0.896726,0.673285,12.221214,3.817907,-1.022868,0.428971,0.948153,0.093144,-0.521416,0.086168,1.541683,0.053477,0.388500,0.443296,16.672542,1.000000,0.421186
3487541366.295896,6.627636,2.232519,0.750000,-0.900000,0.894307,5.015893,0.148634,0.618478,0.529310,1.404620,2.634444,1.229824,0.946031,1.504246,-0.066584,0.154374,0.898452,0.677169,11.823589,4.002956,-1.044129,0.398134,0.946031,0.079307,-0.522015,0.086665,1.504246,0.044055,0.389648,0.445852,16.518017,1.000000,0.333050
3487541366.336051,6.627636,2.232519,0.750000,-0.900000,0.894307,5.027646,0.152737,0.644358,0.498781,1.411090,2.624016,1.212927,0.942325,1.470777,-0.061970,0.125368,0.900691,0.682235,11.505257,4.150364,-1.059372,0.371219,0.942325,0.059770,-0.522790,0.087313,1.470777,0.029293,0.391138,0.449188,16.232593,1.000000,0.268537
3487541366.376380,6.627636,2.232519,0.750000,-0.900000,0.894307,5.039798,0.157145,0.662170,0.170533,1.415543,2.613122,1.197580,0.937531,1.442256,-0.056270,0.104779,0.902224,0.685727,11.231752,4.262719,-1.070523,0.349320,0.937531,0.047341,-0.523318,0.087760,1.442256,0.020793,0.392159,0.451487,16.002559,1.000000,0.217722
3487541366.417508,6.627636,2.232519,0.750000,-0.900000,0.894307,5.052230,0.161983,0.679916,0.221697,1.419979,2.601735,1.181756,0.930906,1.418286,-0.052336,0.085000,0.903745,0.689210,11.026404,4.346479,-1.078048,0.332021,0.930906,0.034402,-0.523841,0.088206,1.418286,0.011470,0.393173,0.453781,15.736062,1.000000,0.184902
3487541366.457728,6.627636,2.232519,0.750000,-0.900000,0.894307,5.064886,0.167046,0.687491,0.757505,1.421873,2.590052,1.168179,0.923567,1.398212,-0.047074,0.075558,0.904393,0.690699,10.844879,4.408706,-1.083878,0.318568,0.923567,0.030293,-0.524063,0.088397,1.398212,0.009705,0.393605,0.454761,15.567034,1.000000,0.157121
3487541366.496028,6.627636,2.232519,0.750000,-0.900000,0.894307,5.077735,0.172253,0.702286,0.380858,1.425572,2.578156,1.152584,0.915229,1.378720,-0.043988,0.059315,0.905655,0.693608,10.696698,4.465577,-1.088308,0.305808,0.915229,0.019523,-0.524494,0.088769,1.378720,0.001997,0.394448,0.456676,15.304383,1.000000,0.139421
3487541366.535860,6.627636,2.232519,0.750000,-0.900000,0.894307,5.090724,0.177733,0.716651,0.497747,1.429163,2.565978,1.136816,0.906078,1.360950,-0.041524,0.043761,0.906876,0.696435,10.574482,4.512645,-1.091619,0.294914,0.906078,0.008878,-0.524911,0.089131,1.360950,-0.005738,0.395263,0.458537,15.035520,1.000000,0.128391
3487541366.576487,6.627636,2.232519,0.750000,-0.900000,0.894307,5.107931,0.197637,0.720254,0.360361,1.430064,2.539734,1.109670,0.892338,1.332194,-0.037805,0.039057,0.907182,0.697144,10.465223,4.545002,-1.094360,0.287093,0.892338,0.007481,-0.525016,0.089221,1.332194,-0.005724,0.395467,0.459004,14.768516,1.000000,0.118322
3487541366.616398,6.627636,2.232519,0.750000,-0.900000,0.894307,5.122706,0.208997,0.733558,0.449523,1.433390,2.521797,1.088407,0.880482,1.311254,-0.036148,0.024901,0.908309,0.699765,10.376761,4.579621,-1.096360,0.278708,0.880482,-0.002600,-0.525399,0.089557,1.311254,-0.013185,0.396221,0.460730,14.456110,1.000000,0.115986
3487541366.657622,6.627636,2.232519,0.750000,-0.900000,0.894307,5.136118,0.214937,0.734604,0.104584,1.433651,2.509036,1.075385,0.870463,1.297457,-0.032143,0.022827,0.908397,0.699972,10.273384,4.606453,-1.098667,0.271801,0.870463,-0.001769,-0.525429,0.089583,1.297457,-0.011307,0.396280,0.460866,14.319806,1.000000,0.106994
3487541366.697006,6.627636,2.232519,0.750000,-0.900000,0.894307,5.142846,0.217954,0.745068,0.560739,1.436267,2.502613,1.066346,0.865086,1.289172,-0.031898,0.011997,0.909281,0.702035,10.234682,4.624840,-1.099343,0.267265,0.865086,-0.010129,-0.525729,0.089847,1.289172,-0.017800,0.396871,0.462225,14.142174,1.000000,0.108692
3487541366.736023,6.627636,2.232519,0.750000,-0.900000,0.894307,5.156386,0.224086,0.747522,0.184211,1.436880,2.489654,1.052774,0.854592,1.275818,-0.028500,0.008663,0.909488,0.702519,10.144587,4.648520,-1.101149,0.260963,0.854592,-0.010667,-0.525800,0.089909,1.275818,-0.017172,0.397009,0.462543,13.985830,1.000000,0.103463
3487541366.775985,6.627636,2.232519,0.750000,-0.900000,0.894307,5.169974,0.230351,0.750582,-0.030847,1.437645,2.476581,1.038936,0.843922,1.262570,-0.025347,0.004786,0.909746,0.703123,10.059805,4.670875,-1.102738,0.254890,0.843922,-0.011784,-0.525887,0.089987,1.262570,-0.017069,0.397182,0.462941,13.821171,1.000000,0.099758
3487541366.815943,6.627636,2.232519,0.750000,-0.900000,0.894307,5.183602,0.236743,0.754721,-0.049126,1.438680,2.463403,1.024723,0.833237,1.248997,-0.022299,-0.000152,0.910095,0.703940,9.975875,4.693359,-1.104189,0.248676,0.833237,-0.013804,-0.526005,0.090091,1.248997,-0.017700,0.397415,0.463479,13.645331,1.000000,0.096801
3487541366.856238,6.627636,2.232519,0.750000,-0.900000,0.894307,5.197278,0.243205,0.759380,0.114757,1.439845,2.450163,1.010318,0.822375,1.235601,-0.019462,-0.005555,0.910487,0.704860,9.897038,4.714573,-1.105440,0.242704,0.822375,-0.016324,-0.526138,0.090209,1.235601,-0.018778,0.397677,0.464084,13.462753,1.000000,0.095334
3487541366.895942,6.627636,2.232519,0.750000,-0.900000,0.894307,5.210964,0.249758,0.761917,0.072142,1.440479,2.436863,0.996384,0.811372,1.222910,-0.016539,-0.008784,0.910700,0.705361,9.822524,4.732716,-1.106597,0.237410,0.811372,-0.017080,-0.526210,0.090273,1.222910,-0.018451,0.397820,0.464414,13.301022,1.000000,0.094099
3487541366.937500,6.627636,2.232519,0.750000,-0.900000,0.894307,5.224687,0.256368,0.764069,0.065053,1.441017,2.423518,0.982501,0.800380,1.210212,-0.013527,-0.011621,0.910881,0.705786,9.747669,4.750234,-1.107701,0.232164,0.800380,-0.017474,-0.526272,0.090327,1.210212,-0.017811,0.397941,0.464694,13.143971,1.000000,0.092776
3487541366.975976,6.627636,2.232519,0.750000,-0.900000,0.894307,5.238365,0.263106,0.765230,0.116131,1.441308,2.410117,0.968809,0.789452,1.197617,-0.010399,-0.013455,0.910979,0.706015,9.673030,4.766573,-1.108769,0.227110,0.789452,-0.017005,-0.526305,0.090357,1.197617,-0.016464,0.398007,0.464845,12.997866,1.000000,0.091114
3487541367.015865,6.627636,2.232519,0.750000,-0.900000,0.894307,5.245222,0.266491,0.765700,0.003962,1.441425,2.403400,0.961976,0.783926,1.191440,-0.008884,-0.014243,0.911018,0.706108,9.637279,4.774204,-1.109261,0.224704,0.783926,-0.016699,-0.526318,0.090369,1.191440,-0.015749,0.398033,0.464906,12.925451,1.000000,0.090614
